url_path,views_total,views_unique
/TouK/nussknacker-quickstart,29,17
/TouK/nussknacker-quickstart/tree/main/docker,17,5
/TouK/nussknacker-quickstart/tree/main/k8s-helm,13,2
/TouK/nussknacker-quickstart/tree/staging/docker,13,1
/TouK/nussknacker-quickstart/blob/main/k8s-helm/values-streaming.yaml,12,2
/TouK/nussknacker-quickstart/tree/main/docker/common,10,3
/TouK/nussknacker-quickstart/tree/staging/common,9,1
/TouK/nussknacker-quickstart/blob/main/docker/streaming/docker-compose-streaming.yml,8,2
/TouK/nussknacker-quickstart/tree/staging,7,1
/TouK/nussknacker-quickstart/tree/staging/docker/common,7,1
