url_path,views_total,views_unique
/TouK/nussknacker-quickstart/tree/zbyszek_example/examples/zbyszek-example,25,2
/TouK/nussknacker-quickstart/blob/main/docker-compose.yml,20,5
/TouK/nussknacker-quickstart,14,9
/TouK/nussknacker-quickstart/tree/zbyszek_example/examples/zbyszek-example/setup,14,2
/TouK/nussknacker-quickstart/tree/main/docker,13,3
/TouK/nussknacker-quickstart/tree/main/designer,11,4
/TouK/nussknacker-quickstart/tree/main,10,7
/TouK/nussknacker-quickstart/actions,10,2
/TouK/nussknacker-quickstart/blob/main/designer/application-customizations.conf,8,3
/TouK/nussknacker-quickstart/pulls,8,3
