time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-25 00:00:00+00:00,3,1,,
2025-03-26 00:00:00+00:00,4,1,,
2025-03-27 00:00:00+00:00,16,10,23.0,3.0
2025-03-28 00:00:00+00:00,11,10,1.0,1.0
2025-03-30 00:00:00+00:00,2,2,,
2025-03-31 00:00:00+00:00,5,4,25.0,2.0
2025-04-01 00:00:00+00:00,3,2,6.0,2.0
2025-04-02 00:00:00+00:00,2,1,4.0,2.0
2025-04-03 00:00:00+00:00,1,1,2.0,2.0
2025-04-04 00:00:00+00:00,21,14,64.0,2.0
2025-04-05 00:00:00+00:00,1,1,,
2025-04-07 00:00:00+00:00,10,4,33.0,3.0
