time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-09 00:00:00+00:00,8,2,17.0,5.0
2023-02-10 00:00:00+00:00,7,1,24.0,2.0
2023-02-11 00:00:00+00:00,2,1,,
2023-02-12 00:00:00+00:00,2,1,,
2023-02-13 00:00:00+00:00,13,2,5.0,1.0
2023-02-14 00:00:00+00:00,2,1,2.0,1.0
2023-02-15 00:00:00+00:00,2,1,27.0,2.0
2023-02-16 00:00:00+00:00,19,2,22.0,6.0
2023-02-17 00:00:00+00:00,26,4,6.0,4.0
2023-02-18 00:00:00+00:00,2,1,,
2023-02-19 00:00:00+00:00,2,1,9.0,1.0
2023-02-20 00:00:00+00:00,3,2,15.0,1.0
2023-02-21 00:00:00+00:00,4,3,15.0,2.0
2023-02-22 00:00:00+00:00,12,1,25.0,6.0
