time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-13 00:00:00+00:00,7,1,29.0,2.0
2024-09-14 00:00:00+00:00,3,3,,
2024-09-15 00:00:00+00:00,3,3,,
2024-09-16 00:00:00+00:00,5,4,70.0,5.0
2024-09-17 00:00:00+00:00,1,1,16.0,1.0
2024-09-18 00:00:00+00:00,4,2,25.0,3.0
2024-09-19 00:00:00+00:00,3,3,28.0,3.0
2024-09-20 00:00:00+00:00,7,5,9.0,4.0
2024-09-22 00:00:00+00:00,1,1,,
2024-09-23 00:00:00+00:00,3,3,47.0,1.0
2024-09-24 00:00:00+00:00,10,4,103.0,3.0
2024-09-25 00:00:00+00:00,4,3,1.0,1.0
2024-09-26 00:00:00+00:00,8,5,8.0,1.0
