time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-26 00:00:00+00:00,2,1,,
2024-05-27 00:00:00+00:00,6,2,28.0,1.0
2024-05-28 00:00:00+00:00,3,2,4.0,2.0
2024-05-29 00:00:00+00:00,30,1,,
2024-05-30 00:00:00+00:00,3,2,1.0,1.0
2024-05-31 00:00:00+00:00,17,1,,
2024-06-01 00:00:00+00:00,2,1,,
2024-06-02 00:00:00+00:00,3,2,10.0,2.0
2024-06-03 00:00:00+00:00,19,5,1.0,1.0
2024-06-04 00:00:00+00:00,13,2,3.0,1.0
2024-06-05 00:00:00+00:00,7,1,2.0,1.0
2024-06-06 00:00:00+00:00,41,4,1.0,1.0
2024-06-07 00:00:00+00:00,7,1,1.0,1.0
2024-06-08 00:00:00+00:00,2,1,20.0,1.0
