url_path,views_total,views_unique
/TouK/nussknacker-quickstart,9,9
/TouK/nussknacker-quickstart/blob/main/docker-compose.yml,2,2
/TouK/nussknacker-quickstart/commits,2,1
/TouK/nussknacker-quickstart/blob/main/designer/application-customizations.conf,1,1
/TouK/nussknacker-quickstart/blob/main/grafana/dashboards/nussknacker-lite-scenario.json,1,1
/TouK/nussknacker-quickstart/blob/main/telegraf/telegraf.conf,1,1
/TouK/nussknacker-quickstart/graphs/contributors,1,1
/TouK/nussknacker-quickstart/pulse,1,1
/TouK/nussknacker-quickstart/tree/main/designer,1,1
/TouK/nussknacker-quickstart/tree/main/.github/workflows,1,1
