url_path,views_total,views_unique
/TouK/nussknacker-quickstart,8,5
/TouK/nussknacker-quickstart/tree/main,6,4
/TouK/nussknacker-quickstart/tree/main/docker,5,1
/TouK/nussknacker-quickstart/blob/main/.env,3,2
/TouK/nussknacker-quickstart/actions,3,1
/TouK/nussknacker-quickstart/blob/main/docker-compose.yml,2,2
/TouK/nussknacker-quickstart/blob/staging/.env,2,1
/TouK/nussknacker-quickstart/pull/193/files,2,1
/TouK/nussknacker-quickstart/tree/staging,2,1
/TouK/nussknacker-quickstart/blob/staging/docker-compose.yml,1,1
