url_path,views_total,views_unique
/TouK/nussknacker-quickstart,48,23
/TouK/nussknacker-quickstart/tree/main/docker,18,5
/TouK/nussknacker-quickstart/tree/main/k8s-helm,12,5
/TouK/nussknacker-quickstart/tree/main/docker/streaming,12,4
/TouK/nussknacker-quickstart/actions,6,2
/TouK/nussknacker-quickstart/blob/main/docker/streaming/start.sh,6,2
/TouK/nussknacker-quickstart/tree/main/common/customerservice,6,2
/TouK/nussknacker-quickstart/tree/main/docker/common,4,2
/TouK/nussknacker-quickstart/tree/main/k8s-helm/scenarios,4,2
/TouK/nussknacker-quickstart/blob/main/docker/streaming/docker-compose-streaming.yml,4,1
