time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-03 00:00:00+00:00,18,2,18.0,2.0
2023-03-04 00:00:00+00:00,2,1,6.0,3.0
2023-03-05 00:00:00+00:00,2,1,,
2023-03-06 00:00:00+00:00,12,1,4.0,4.0
2023-03-07 00:00:00+00:00,7,1,3.0,3.0
2023-03-08 00:00:00+00:00,5,1,11.0,3.0
2023-03-09 00:00:00+00:00,9,3,16.0,4.0
2023-03-10 00:00:00+00:00,22,4,22.0,6.0
2023-03-11 00:00:00+00:00,3,2,,
2023-03-12 00:00:00+00:00,2,1,2.0,2.0
2023-03-13 00:00:00+00:00,17,1,9.0,4.0
2023-03-14 00:00:00+00:00,32,1,2.0,2.0
2023-03-15 00:00:00+00:00,2,1,2.0,1.0
2023-03-16 00:00:00+00:00,2,1,30.0,2.0
