url_path,views_total,views_unique
/TouK/nussknacker-quickstart,49,26
/TouK/nussknacker-quickstart/tree/main/docker/streaming,36,6
/TouK/nussknacker-quickstart/blob/main/docker/streaming/docker-compose-streaming.yml,28,6
/TouK/nussknacker-quickstart/tree/main/docker,22,7
/TouK/nussknacker-quickstart/pulls,15,3
/TouK/nussknacker-quickstart/pull/157/files,14,3
/TouK/nussknacker-quickstart/actions,13,4
/TouK/nussknacker-quickstart/actions/workflows/pr.yml,13,4
/TouK/nussknacker-quickstart/tree/main/common,12,3
/TouK/nussknacker-quickstart/tree/main,11,7
