url_path,views_total,views_unique
/TouK/nussknacker-quickstart,29,10
/TouK/nussknacker-quickstart/pull/176,27,4
/TouK/nussknacker-quickstart/tree/main/new-quickstart,20,4
/TouK/nussknacker-quickstart/tree/main/docker,20,2
/TouK/nussknacker-quickstart/tree/main,14,4
/TouK/nussknacker-quickstart/blob/main/docker-compose.yml,14,1
/TouK/nussknacker-quickstart/tree/main/k8s-helm,12,2
/TouK/nussknacker-quickstart/pull/177,11,2
/TouK/nussknacker-quickstart/pulls,9,2
/TouK/nussknacker-quickstart/tree/staging,8,4
