url_path,views_total,views_unique
/TouK/nussknacker-quickstart/tree/main/docker,71,10
/TouK/nussknacker-quickstart/tree/main/docker/streaming,54,8
/TouK/nussknacker-quickstart,53,23
/TouK/nussknacker-quickstart/blob/main/docker/streaming/docker-compose-streaming.yml,41,5
/TouK/nussknacker-quickstart/tree/main/docker/common,39,8
/TouK/nussknacker-quickstart/blob/main/docker/common/docker-compose.yml,20,7
/TouK/nussknacker-quickstart/tree/main,14,4
/TouK/nussknacker-quickstart/tree/main/k8s-helm,12,1
/TouK/nussknacker-quickstart/blob/main/docker/streaming/start.sh,11,3
/TouK/nussknacker-quickstart/blob/main/docker/common/docker-compose-env.yml,8,3
