time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-19 00:00:00+00:00,27,1,49.0,3.0
2023-05-20 00:00:00+00:00,2,1,,
2023-05-21 00:00:00+00:00,4,2,1.0,1.0
2023-05-22 00:00:00+00:00,12,1,6.0,3.0
2023-05-23 00:00:00+00:00,3,2,,
2023-05-24 00:00:00+00:00,25,5,37.0,6.0
2023-05-25 00:00:00+00:00,3,2,1.0,1.0
2023-05-26 00:00:00+00:00,3,2,3.0,3.0
2023-05-27 00:00:00+00:00,3,2,3.0,2.0
2023-05-28 00:00:00+00:00,2,1,2.0,2.0
2023-05-29 00:00:00+00:00,24,3,,
2023-05-30 00:00:00+00:00,2,1,1.0,1.0
2023-05-31 00:00:00+00:00,27,1,1.0,1.0
2023-06-01 00:00:00+00:00,2,1,17.0,1.0
