url_path,views_total,views_unique
/TouK/nussknacker-quickstart,8,8
/TouK/nussknacker-quickstart/tree/main/designer,4,3
/TouK/nussknacker-quickstart/blob/main/designer/application-customizations.conf,2,2
/TouK/nussknacker-quickstart/pull/195/files,2,2
/TouK/nussknacker-quickstart/tree/main,2,2
/TouK/nussknacker-quickstart/blob/main/docker/docker-compose.yml,2,1
/TouK/nussknacker-quickstart/blob/main/download-and-start.sh,1,1
/TouK/nussknacker-quickstart/blob/main/flink/flink-properties.yml,1,1
/TouK/nussknacker-quickstart/blob/main/start.sh,1,1
/TouK/nussknacker-quickstart/tree/main/flink,1,1
