url_path,views_total,views_unique
/TouK/nussknacker-quickstart,48,21
/TouK/nussknacker-quickstart/tree/main/docker/streaming,42,7
/TouK/nussknacker-quickstart/blob/main/docker/streaming/docker-compose-streaming.yml,38,7
/TouK/nussknacker-quickstart/tree/main/docker,28,8
/TouK/nussknacker-quickstart/blob/main/docker/streaming/start.sh,17,2
/TouK/nussknacker-quickstart/pull/157/files,14,3
/TouK/nussknacker-quickstart/pulls,14,2
/TouK/nussknacker-quickstart/tree/main/docker/common,13,4
/TouK/nussknacker-quickstart/tree/main,12,5
/TouK/nussknacker-quickstart/actions,12,3
