time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-01 00:00:00+00:00,9.0,2.0,88.0,5.0
2024-07-02 00:00:00+00:00,21.0,1.0,139.0,7.0
2024-07-03 00:00:00+00:00,3.0,2.0,30.0,4.0
2024-07-04 00:00:00+00:00,8.0,2.0,48.0,3.0
2024-07-05 00:00:00+00:00,21.0,5.0,46.0,3.0
2024-07-06 00:00:00+00:00,2.0,1.0,1.0,1.0
2024-07-07 00:00:00+00:00,2.0,1.0,,
2024-07-08 00:00:00+00:00,48.0,2.0,60.0,4.0
2024-07-09 00:00:00+00:00,28.0,2.0,59.0,4.0
2024-07-10 00:00:00+00:00,6.0,3.0,72.0,1.0
2024-07-11 00:00:00+00:00,11.0,3.0,47.0,4.0
2024-07-12 00:00:00+00:00,2.0,1.0,19.0,1.0
2024-07-13 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-07-14 00:00:00+00:00,,,2.0,1.0
