url_path,views_total,views_unique
/TouK/nussknacker-quickstart,36,15
/TouK/nussknacker-quickstart/tree/main/k8s-helm,15,5
/TouK/nussknacker-quickstart/tree/main/docker,7,3
/TouK/nussknacker-quickstart/tree/main/k8s-helm/additional,5,3
/TouK/nussknacker-quickstart/blob/main/k8s-helm/values-request-response.yaml,4,1
/TouK/nussknacker-quickstart/tree/main/common,3,3
/TouK/nussknacker-quickstart/blob/main/k8s-helm/additional/akhq.yaml,3,2
/TouK/nussknacker-quickstart/tree/main/docker/common,3,2
/TouK/nussknacker-quickstart/tree/main/docker/streaming,3,2
/TouK/nussknacker-quickstart/tree/main/k8s-helm/scenarios,3,2
