url_path,views_total,views_unique
/TouK/nussknacker-quickstart/tree/main/docker,39,2
/TouK/nussknacker-quickstart/actions,33,2
/TouK/nussknacker-quickstart/pull/191,19,2
/TouK/nussknacker-quickstart/pulls,17,2
/TouK/nussknacker-quickstart,16,8
/TouK/nussknacker-quickstart/pull/189,16,2
/TouK/nussknacker-quickstart/blob/staging/docker-compose.yml,14,2
/TouK/nussknacker-quickstart/tree/main/quickstart-setup,11,2
/TouK/nussknacker-quickstart/tree/staging,11,2
/TouK/nussknacker-quickstart/blob/main/docker-compose.yml,10,4
