url_path,views_total,views_unique
/TouK/nussknacker-quickstart,41,19
/TouK/nussknacker-quickstart/tree/main/docker,16,4
/TouK/nussknacker-quickstart/tree/main/k8s-helm,12,5
/TouK/nussknacker-quickstart/tree/main/docker/streaming,10,3
/TouK/nussknacker-quickstart/actions,6,2
/TouK/nussknacker-quickstart/actions/runs/2692812591,6,2
/TouK/nussknacker-quickstart/blob/main/docker/streaming/start.sh,6,2
/TouK/nussknacker-quickstart/tree/main/common/customerservice,6,2
/TouK/nussknacker-quickstart/tree/main/docker/common,4,2
/TouK/nussknacker-quickstart/tree/main/k8s-helm/scenarios,4,2
