url_path,views_total,views_unique
/TouK/nussknacker-quickstart,33,22
/TouK/nussknacker-quickstart/tree/main/common/scripts,32,2
/TouK/nussknacker-quickstart/tree/main/docker,31,4
/TouK/nussknacker-quickstart/tree/main/common,21,2
/TouK/nussknacker-quickstart/tree/main/docker/common,21,2
/TouK/nussknacker-quickstart/tree/main/docker/streaming,20,4
/TouK/nussknacker-quickstart/actions/workflows/pr.yml,18,1
/TouK/nussknacker-quickstart/tree/main/k8s-helm,16,2
/TouK/nussknacker-quickstart/blob/main/common/scripts/sendToKafka.sh,14,1
/TouK/nussknacker-quickstart/blob/main/docker/common/docker-compose.yml,12,3
