url_path,views_total,views_unique
/TouK/nussknacker-quickstart/blob/main/docker-compose.yml,42,8
/TouK/nussknacker-quickstart,27,14
/TouK/nussknacker-quickstart/blob/main/designer/application-customizations.conf,27,8
/TouK/nussknacker-quickstart/tree/main/designer,26,9
/TouK/nussknacker-quickstart/tree/main,11,7
/TouK/nussknacker-quickstart/tree/main/docker,11,3
/TouK/nussknacker-quickstart/pulls,7,2
/TouK/nussknacker-quickstart/tree/main/flink,6,3
/TouK/nussknacker-quickstart/tree/main/quickstart-setup,6,2
/TouK/nussknacker-quickstart/pull/193,6,1
