time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-27 00:00:00+00:00,22,1,2.0,1.0
2023-04-28 00:00:00+00:00,9,3,9.0,4.0
2023-04-29 00:00:00+00:00,2,1,,
2023-04-30 00:00:00+00:00,2,1,,
2023-05-01 00:00:00+00:00,3,2,,
2023-05-02 00:00:00+00:00,3,2,,
2023-05-03 00:00:00+00:00,3,2,5.0,1.0
2023-05-04 00:00:00+00:00,2,1,19.0,5.0
2023-05-05 00:00:00+00:00,2,1,6.0,4.0
2023-05-06 00:00:00+00:00,2,1,,
2023-05-07 00:00:00+00:00,2,1,,
2023-05-08 00:00:00+00:00,7,1,32.0,3.0
2023-05-09 00:00:00+00:00,3,2,3.0,3.0
2023-05-10 00:00:00+00:00,2,1,7.0,4.0
