url_path,views_total,views_unique
/TouK/nussknacker-quickstart/tree/main/docker/common,34,5
/TouK/nussknacker-quickstart,30,16
/TouK/nussknacker-quickstart/tree/main/docker,29,6
/TouK/nussknacker-quickstart/tree/main/docker/streaming,20,5
/TouK/nussknacker-quickstart/blob/main/docker/docker-compose.yml,17,4
/TouK/nussknacker-quickstart/tree/main/common,15,5
/TouK/nussknacker-quickstart/blob/main/docker/streaming/nussknacker/nussknacker.conf,13,6
/TouK/nussknacker-quickstart/blob/main/docker/common/docker-compose.yml,12,4
/TouK/nussknacker-quickstart/tree/main,10,4
/TouK/nussknacker-quickstart/actions,9,4
