url_path,views_total,views_unique
/TouK/nussknacker-iceberg-example,2,2
/TouK/nussknacker-iceberg-example/blob/master/iceberg-example.json,2,2
/TouK/nussknacker-iceberg-example/blob/master/designer/Dockerfile,1,1
/TouK/nussknacker-iceberg-example/blob/master/.env,1,1
/TouK/nussknacker-iceberg-example/blob/master/nginx/nginx.conf,1,1
/TouK/nussknacker-iceberg-example/blob/master/start.sh,1,1
/TouK/nussknacker-iceberg-example/tree/master/postgres,1,1
/TouK/nussknacker-iceberg-example/tree/master/telegraf,1,1
