time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-31 00:00:00+00:00,,,1,1
2024-11-05 00:00:00+00:00,,,4,1
2024-11-06 00:00:00+00:00,2.0,2.0,3,1
2024-11-08 00:00:00+00:00,1.0,1.0,16,2
2024-11-13 00:00:00+00:00,1.0,1.0,4,1
