url_path,views_total,views_unique
/TouK/nussknacker-helm,13,5
/TouK/nussknacker-helm/pull/107,8,4
/TouK/nussknacker-helm/pull/107/files,7,4
/TouK/nussknacker-helm/pulls,5,3
/TouK/nussknacker-helm/pull/108,5,2
/TouK/nussknacker-helm/tree/main/src,5,2
/TouK/nussknacker-helm/actions/workflows/helm-test-workflow.yaml,5,1
/TouK/nussknacker-helm/tree/main/.github/workflows,3,1
/TouK/nussknacker-helm/blob/6858b1fe5cbd68f984ba1e27f6f94d41b4f2e106/.github/workflows/helm-test-workflow.yaml,2,1
/TouK/nussknacker-helm/blob/main/build-deploy-verify.sh,2,1
