url_path,views_total,views_unique
/TouK/nussknacker-helm,10,6
/TouK/nussknacker-helm/tree/main/examples,4,1
/TouK/nussknacker-helm/tree/main/src,4,1
/TouK/nussknacker-helm/actions,3,1
/TouK/nussknacker-helm/actions/runs/4835188411,3,1
/TouK/nussknacker-helm/tree/main,3,1
/TouK/nussknacker-helm/blob/main/examples/custom-logging.yaml,2,1
/TouK/nussknacker-helm/actions/runs/8101189242,1,1
/TouK/nussknacker-helm/actions/runs/8101189242/job/22141040434,1,1
/TouK/nussknacker-helm/commit/0daa1425985f533690f9b0b19ac7dc73d10f4a8e,1,1
