url_path,views_total,views_unique
/TouK/nussknacker-helm/actions,34,1
/TouK/nussknacker-helm/pull/150,16,1
/TouK/nussknacker-helm/pull/150/files,13,1
/TouK/nussknacker-helm/pulls,10,2
/TouK/nussknacker-helm,9,7
/TouK/nussknacker-helm/blob/main/deploy-values.yaml,6,2
/TouK/nussknacker-helm/actions/runs/9649951806,5,1
/TouK/nussknacker-helm/blob/main/deploy-values-streaming-lite.yaml,4,2
/TouK/nussknacker-helm/blob/main/deploy-values-db-hsql.yaml,4,1
/TouK/nussknacker-helm/blob/main/deploy-values-kafka-config.yaml,4,1
