url_path,views_total,views_unique
/TouK/nussknacker-helm,8,6
/TouK/nussknacker-helm/blob/main/deploy-values.yaml,6,1
/TouK/nussknacker-helm/tree/main/examples,4,2
/TouK/nussknacker-helm/blob/main/build-deploy-verify.sh,4,1
/TouK/nussknacker-helm/blob/main/deploy-values-streaming-lite.yaml,4,1
/TouK/nussknacker-helm/compare/main...preview/mpk-additional-module-classpath,3,2
/TouK/nussknacker-helm/compare,2,2
/TouK/nussknacker-helm/pulls,2,2
/TouK/nussknacker-helm/blob/main/deploy-values-db-hsql.yaml,2,1
/TouK/nussknacker-helm/blob/main/deploy-values-lite-both-processing-modes.yaml,2,1
