url_path,views_total,views_unique
/TouK/nussknacker-helm/pull/124,13,2
/TouK/nussknacker-helm,10,8
/TouK/nussknacker-helm/pull/124/files,6,2
/TouK/nussknacker-helm/blob/main/setup.sh,5,1
/TouK/nussknacker-helm/blob/main/src/Chart.yaml,5,1
/TouK/nussknacker-helm/actions,4,2
/TouK/nussknacker-helm/tree/main/src,4,1
/TouK/nussknacker-helm/actions/workflows/helm-test-workflow.yaml,3,1
/TouK/nussknacker-helm/actions/runs/6864442879,2,2
/TouK/nussknacker-helm/actions/runs/6864442879/job/18666388625,2,2
