url_path,views_total,views_unique
/TouK/nussknacker-helm,15,6
/TouK/nussknacker-helm/tree/main/src,11,5
/TouK/nussknacker-helm/blob/main/src/values.yaml,11,4
/TouK/nussknacker-helm/tree/main/src/templates,10,4
/TouK/nussknacker-helm/blob/main/src/templates/deployment.yaml,8,3
/TouK/nussknacker-helm/blob/main/src/templates/configmap.yaml,6,2
/TouK/nussknacker-helm/pull/91,6,2
/TouK/nussknacker-helm/pull/91/files,5,2
/TouK/nussknacker-helm/blob/main/src/templates/_helpers.tpl,3,2
/TouK/nussknacker-helm/tree/main/examples,3,2
