url_path,views_total,views_unique
/TouK/nussknacker-helm,31,5
/TouK/nussknacker-helm/pull/167/files,6,2
/TouK/nussknacker-helm/pull/167,4,2
/TouK/nussknacker-helm/tree/main/src,4,1
/TouK/nussknacker-helm/actions/runs/11596186091/job/32286674244,2,1
/TouK/nussknacker-helm/commit/8fe9d15868beeb07d1475cb107260df07815fd17,2,1
/TouK/nussknacker-helm/commit/d2b271785821d0430d35bff5f9ebfa073ab3210d,2,1
/TouK/nussknacker-helm/commits/main/src/Chart.yaml,2,1
/TouK/nussknacker-helm/actions,1,1
/TouK/nussknacker-helm/actions/runs/11596186091,1,1
