url_path,views_total,views_unique
/TouK/nussknacker-helm,7,3
/TouK/nussknacker-helm/pull/102,2,2
/TouK/nussknacker-helm/pull/102/files,2,2
/TouK/nussknacker-helm/blob/main/src/templates/configmap.yaml,2,1
/TouK/nussknacker-helm/issues,1,1
/TouK/nussknacker-helm/pull/101,1,1
/TouK/nussknacker-helm/pull/101/files,1,1
/TouK/nussknacker-helm/pull/102/files/16b18e09ca3fccfaaa5a807e814f7df67cc6ff32..f4dbf214784adbc3bbcc836ae3fe67ab6160d799,1,1
/TouK/nussknacker-helm/pull/102/files/f4dbf214784adbc3bbcc836ae3fe67ab6160d799..4b9ab6690a8cd3e722aed7ecae74c02c8ed9de33,1,1
/TouK/nussknacker-helm/pull/99,1,1
