url_path,views_total,views_unique
/TouK/nussknacker-helm,27,8
/TouK/nussknacker-helm/tree/main/src/templates,20,4
/TouK/nussknacker-helm/tree/main/src,17,5
/TouK/nussknacker-helm/blob/main/src/values.yaml,16,4
/TouK/nussknacker-helm/blob/main/src/templates/configmap.yaml,11,3
/TouK/nussknacker-helm/blob/main/src/templates/deployment.yaml,9,3
/TouK/nussknacker-helm/blob/main/src/README.md,8,2
/TouK/nussknacker-helm/pull/91,6,2
/TouK/nussknacker-helm/pull/91/files,5,2
/TouK/nussknacker-helm/tree/main/examples,5,2
