url_path,views_total,views_unique
/TouK/nussknacker-helm/actions,21,2
/TouK/nussknacker-helm/pull/116,14,1
/TouK/nussknacker-helm/pulls,12,1
/TouK/nussknacker-helm,10,5
/TouK/nussknacker-helm/actions/runs/6416648271,5,1
/TouK/nussknacker-helm/actions/runs/6416648271/job/17420792316,4,2
/TouK/nussknacker-helm/pull/114,4,1
/TouK/nussknacker-helm/actions/runs/6482359214/job/17601716962,3,3
/TouK/nussknacker-helm/actions/runs/6410749884,3,1
/TouK/nussknacker-helm/actions/runs/6494429049/job/17637332543,3,1
