url_path,views_total,views_unique
/TouK/nussknacker-helm,24,10
/TouK/nussknacker-helm/tree/main/src,18,4
/TouK/nussknacker-helm/blob/main/src/values.yaml,11,4
/TouK/nussknacker-helm/tree/main/src/templates,11,3
/TouK/nussknacker-helm/blob/main/src/README.md,10,1
/TouK/nussknacker-helm/tree/main/examples,7,2
/TouK/nussknacker-helm/blob/main/src/templates/configmap.yaml,5,2
/TouK/nussknacker-helm/blob/main/src/templates/deployment.yaml,5,2
/TouK/nussknacker-helm/blob/main/src/templates/extra-deploy.yaml,3,2
/TouK/nussknacker-helm/tree/main/examples/customSecret,3,2
