url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/tree/main/commonTest/src/main,8,3
/TouK/nussknacker-flink-compatibility/tree/main/project,6,3
/TouK/nussknacker-flink-compatibility/tree/main/commonTest/src/main/resources,4,3
/TouK/nussknacker-flink-compatibility/tree/main/commonTest/src/main/scala/pl/touk/nussknacker/engine/management,4,3
/TouK/nussknacker-flink-compatibility/tree/main/commonTest/src/main/scala/pl/touk/nussknacker,4,2
/TouK/nussknacker-flink-compatibility/tree/main/commonTest/src/main/scala/pl/touk/nussknacker/engine/management/common,4,2
/TouK/nussknacker-flink-compatibility,3,3
/TouK/nussknacker-flink-compatibility/blob/main/commonTest/src/main/scala/pl/touk/nussknacker/compatibility/common/BaseGenericITSpec.scala,2,1
/TouK/nussknacker-flink-compatibility/blob/main/commonTest/src/main/scala/pl/touk/nussknacker/compatibility/common/MockKafkaComponentProvider.scala,2,1
/TouK/nussknacker-flink-compatibility/blob/main/commonTest/src/main/scala/pl/touk/nussknacker/engine/management/common/DockerTest.scala,2,1
