url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/pull/63,21,5
/TouK/nussknacker-flink-compatibility/pull/63/files,12,4
/TouK/nussknacker-flink-compatibility,7,4
/TouK/nussknacker-flink-compatibility/actions,3,2
/TouK/nussknacker-flink-compatibility/branches,2,1
/TouK/nussknacker-flink-compatibility/branches/all,2,1
/TouK/nussknacker-flink-compatibility/pulls,2,1
/TouK/nussknacker-flink-compatibility/actions/runs/11216468186/job/31175830067,1,1
/TouK/nussknacker-flink-compatibility/actions/workflows/test.yml,1,1
/TouK/nussknacker-flink-compatibility/blob/e48070937cf8978f4ab6bbf80290f9ac302af798/build.sbt,1,1
