url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility,22,4
/TouK/nussknacker-flink-compatibility/pull/44,8,3
/TouK/nussknacker-flink-compatibility/pulls,8,3
/TouK/nussknacker-flink-compatibility/pull/42,7,1
/TouK/nussknacker-flink-compatibility/tree/main/flink114/model/src/test,6,1
/TouK/nussknacker-flink-compatibility/pull/43,5,2
/TouK/nussknacker-flink-compatibility/tree/main/flink114/model/src,4,1
/TouK/nussknacker-flink-compatibility/tree/main/flink114/model/src/test/resources,4,1
/TouK/nussknacker-flink-compatibility/actions/runs/6641460793,3,1
/TouK/nussknacker-flink-compatibility/branches,3,1
