url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/pull/53,3,1
/TouK/nussknacker-flink-compatibility/pull/53/files,3,1
/TouK/nussknacker-flink-compatibility,2,2
/TouK/nussknacker-flink-compatibility/pull/53/commits,2,1
/TouK/nussknacker-flink-compatibility/pull/53/commits/30e5df8702aa8018a7137dd187fa3110c92a8cfc,2,1
/TouK/nussknacker-flink-compatibility/pull/51,1,1
/TouK/nussknacker-flink-compatibility/pull/51/files,1,1
/TouK/nussknacker-flink-compatibility/pull/53/commits/12a1b61c24e5d74900655780c2af0495942b7149,1,1
/TouK/nussknacker-flink-compatibility/pull/53/commits/7b1da1e206c39acc2e597b1f43bb7f17f2cae65b,1,1
/TouK/nussknacker-flink-compatibility/pull/53/commits/afb5877959450692a59556970f34416f342dba02,1,1
