url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility,11,9
/TouK/nussknacker-flink-compatibility/pull/63,6,3
/TouK/nussknacker-flink-compatibility/pull/63/files,5,3
/TouK/nussknacker-flink-compatibility/pull/64,5,1
/TouK/nussknacker-flink-compatibility/pull/64/files,3,1
/TouK/nussknacker-flink-compatibility/pulls,2,2
/TouK/nussknacker-flink-compatibility/actions,2,1
/TouK/nussknacker-flink-compatibility/branches,2,1
/TouK/nussknacker-flink-compatibility/branches/all,2,1
/TouK/nussknacker-flink-compatibility/actions/workflows/test.yml,1,1
