url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/pull/46,8,2
/TouK/nussknacker-flink-compatibility,5,4
/TouK/nussknacker-flink-compatibility/pull/46/files,3,2
/TouK/nussknacker-flink-compatibility/tree/main/flink114,3,1
/TouK/nussknacker-flink-compatibility/tree/main/.github/workflows,3,1
/TouK/nussknacker-flink-compatibility/tree/main/project,3,1
/TouK/nussknacker-flink-compatibility/blob/staging/project/plugins.sbt,2,1
/TouK/nussknacker-flink-compatibility/tree/main/flink114/manager/src,2,1
/TouK/nussknacker-flink-compatibility/compare/release/1.12.5,1,1
/TouK/nussknacker-flink-compatibility/compare/staging...release/1.12.5,1,1
