url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility,8,7
/TouK/nussknacker-flink-compatibility/pull/64,5,1
/TouK/nussknacker-flink-compatibility/pull/64/files,3,1
/TouK/nussknacker-flink-compatibility/pulls,2,2
/TouK/nussknacker-flink-compatibility/pull/63/files,2,1
/TouK/nussknacker-flink-compatibility/forks,1,1
/TouK/nussknacker-flink-compatibility/graphs/commit-activity,1,1
/TouK/nussknacker-flink-compatibility/issues,1,1
/TouK/nussknacker-flink-compatibility/pull/62,1,1
/TouK/nussknacker-flink-compatibility/pull/63,1,1
