url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/pull/63,17,4
/TouK/nussknacker-flink-compatibility/pull/63/files,11,3
/TouK/nussknacker-flink-compatibility,9,5
/TouK/nussknacker-flink-compatibility/pull/64,5,1
/TouK/nussknacker-flink-compatibility/pull/64/files,3,1
/TouK/nussknacker-flink-compatibility/actions,2,1
/TouK/nussknacker-flink-compatibility/branches,2,1
/TouK/nussknacker-flink-compatibility/branches/all,2,1
/TouK/nussknacker-flink-compatibility/actions/workflows/test.yml,1,1
/TouK/nussknacker-flink-compatibility/blob/e48070937cf8978f4ab6bbf80290f9ac302af798/build.sbt,1,1
