url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility,11,3
/TouK/nussknacker-flink-compatibility/pulls,6,1
/TouK/nussknacker-flink-compatibility/blob/main/build.sbt,4,1
/TouK/nussknacker-flink-compatibility/issues,4,1
/TouK/nussknacker-flink-compatibility/pull/30,3,1
/TouK/nussknacker-flink-compatibility/pull/30/files,2,1
/TouK/nussknacker-flink-compatibility/tree/staging,2,1
/TouK/nussknacker-flink-compatibility/blob/staging/build.sbt,1,1
/TouK/nussknacker-flink-compatibility/pull/28,1,1
/TouK/nussknacker-flink-compatibility/pull/28/files,1,1
