time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-13 00:00:00+00:00,1,1,1.0,1.0
2023-04-17 00:00:00+00:00,7,4,14.0,3.0
2023-04-18 00:00:00+00:00,6,3,8.0,1.0
2023-04-19 00:00:00+00:00,1,1,,
2023-04-20 00:00:00+00:00,2,1,4.0,1.0
2023-04-21 00:00:00+00:00,5,2,2.0,2.0
2023-04-24 00:00:00+00:00,14,6,,
2023-04-25 00:00:00+00:00,3,1,,
