url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/actions,9,1
/TouK/nussknacker-flink-compatibility,8,5
/TouK/nussknacker-flink-compatibility/actions/workflows/test.yml,7,1
/TouK/nussknacker-flink-compatibility/actions/runs/8726528222,3,1
/TouK/nussknacker-flink-compatibility/blob/main/flink116/model/src/test/resources/application.conf,3,1
/TouK/nussknacker-flink-compatibility/blob/main/project/build.properties,3,1
/TouK/nussknacker-flink-compatibility/tree/main,3,1
/TouK/nussknacker-flink-compatibility/tree/main/flink116,3,1
/TouK/nussknacker-flink-compatibility/tree/main/flink116/model/src/test,3,1
/TouK/nussknacker-flink-compatibility/tree/main/flink116/model/src/test/resources,3,1
