url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/pull/48,14,2
/TouK/nussknacker-flink-compatibility/pull/48/files,5,2
/TouK/nussknacker-flink-compatibility,4,4
/TouK/nussknacker-flink-compatibility/pulls,4,1
/TouK/nussknacker-flink-compatibility/compare/staging...release/1.12.6,3,1
/TouK/nussknacker-flink-compatibility/compare,1,1
/TouK/nussknacker-flink-compatibility/compare/release/1.12.6...main,1,1
/TouK/nussknacker-flink-compatibility/compare/staging...main,1,1
/TouK/nussknacker-flink-compatibility/pull/47,1,1
/TouK/nussknacker-flink-compatibility/pull/47/files,1,1
