url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample,11,2
/touk/nussknacker-sample-components,10,5
/TouK/nussknacker-sample-components/tree/main/docker,10,1
/TouK/nussknacker-sample-components/tree/main/lite-components,10,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/csv,9,2
/TouK/nussknacker-sample-components/tree/main/components,8,3
/TouK/nussknacker-sample-components/tree/main/lite-components/src/test/scala/pl/touk/nussknacker/sample,8,1
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,7,2
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/FlinkSampleComponentProvider.scala,7,2
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,7,2
