url_path,views_total,views_unique
/touk/nussknacker-sample-components,11,11
/TouK/nussknacker-sample-components/tree/main/components,10,3
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,6,3
/TouK/nussknacker-sample-components/tree/main/components/src/main,6,2
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,6,2
/TouK/nussknacker-sample-components/tree/main/flink-components,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/csv,2,1
