url_path,views_total,views_unique
/TouK/nussknacker-sample-components/pulls,11,1
/TouK/nussknacker-sample-components/pull/30,10,1
/TouK/nussknacker-sample-components/actions,9,1
/TouK/nussknacker-sample-components/tree/main/components/src/main,8,2
/TouK/nussknacker-sample-components/tree/main/components,7,2
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,6,2
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,6,2
/touk/nussknacker-sample-components,5,5
/TouK/nussknacker-sample-components,5,1
/TouK/nussknacker-sample-components/pull/30/files,4,1
