url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/components,28,7
/TouK/nussknacker-sample-components/tree/main/components/src/main,27,6
/touk/nussknacker-sample-components,26,11
/TouK/nussknacker-sample-components/blob/main/lite-components/src/test/scala/pl/touk/nussknacker/sample/SampleComponentProviderLiteTest.scala,24,5
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,23,4
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,22,5
/TouK/nussknacker-sample-components/tree/main/docker,17,4
/TouK/nussknacker-sample-components/tree/main/components/src/main/resources/META-INF/services,16,5
/TouK/nussknacker-sample-components/tree/main/lite-components,16,5
/TouK/nussknacker-sample-components/tree/main/lite-components/src/test/scala/pl/touk/nussknacker/sample,16,5
