url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/components/src/main,9,2
/TouK/nussknacker-sample-components/tree/main/components,8,2
/TouK/nussknacker-sample-components,6,1
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,6,1
/touk/nussknacker-sample-components,5,5
/TouK/nussknacker-sample-components/tree/main/components/src/main/resources/META-INF/services,5,2
/TouK/nussknacker-sample-components/tree/main,5,1
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,5,1
/TouK/nussknacker-sample-components/tree/main/docker,4,1
/TouK/nussknacker-sample-components/tree/main/flink-components,4,1
