url_path,views_total,views_unique
/touk/nussknacker-sample-components,11,8
/TouK/nussknacker-sample-components,9,2
/TouK/nussknacker-sample-components/tree/main/lite-components,7,1
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,6,2
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/FlinkSampleComponentProvider.scala,6,2
/TouK/nussknacker-sample-components/tree/main/components,6,2
/TouK/nussknacker-sample-components/tree/main/lite-components/src/test/scala/pl/touk/nussknacker/sample,6,2
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,5,2
/TouK/nussknacker-sample-components/tree/main/flink-components/src/test/scala/pl/touk/nussknacker/sample,5,2
/TouK/nussknacker-sample-components/blob/main/components/build.gradle.kts,4,2
