url_path,views_total,views_unique
/touk/nussknacker-sample-components,5,4
/TouK/nussknacker-sample-components/blob/main/flink-components/src/test/scala/pl/touk/nussknacker/sample/FlinkSampleComponentsBaseClassTest.scala,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/test/scala/pl/touk/nussknacker/sample,2,1
/TouK/nussknacker-sample-components,1,1
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/resources/META-INF/services/pl.touk.nussknacker.engine.api.component.ComponentProvider,1,1
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/FlinkSampleComponentProvider.scala,1,1
/TouK/nussknacker-sample-components/blob/main/flink-components/src/test/scala/pl/touk/nussknacker/sample/SampleComponentProviderTest.scala,1,1
/TouK/nussknacker-sample-components/tree/main/flink-components,1,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src,1,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main,1,1
