url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/csv,14,2
/TouK/nussknacker-sample-components,12,2
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,10,4
/TouK/nussknacker-sample-components/tree/main/lite-components,10,2
/touk/nussknacker-sample-components,9,7
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample,9,2
/TouK/nussknacker-sample-components/tree/main/components,8,3
/TouK/nussknacker-sample-components/pull/32/files,8,2
/TouK/nussknacker-sample-components/pull/32,7,2
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main,7,2
