url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/components,5,2
/touk/nussknacker-sample-components,4,4
/TouK/nussknacker-sample-components/tree/main/components/src/main,4,2
/TouK/nussknacker-sample-components/tree/main/flink-components,4,2
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,4,1
/TouK/nussknacker-sample-components/blob/main/components/src/main/resources/META-INF/services/pl.touk.nussknacker.engine.api.component.ComponentProvider,2,1
/TouK/nussknacker-sample-components/blob/main/flink-components/src/test/scala/pl/touk/nussknacker/sample/FlinkSampleComponentsBaseClassTest.scala,2,1
/TouK/nussknacker-sample-components/blob/main/flink-components/src/test/scala/pl/touk/nussknacker/sample/SampleComponentProviderTest.scala,2,1
/TouK/nussknacker-sample-components/tree/main/components/src/main/resources/META-INF/services,2,1
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,2,1
