url_path,views_total,views_unique
/TouK/nussknacker-sample-components,3,3
/TouK/nussknacker-sample-components/tree/main,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components,2,1
/touk/nussknacker-sample-components,1,1
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,1,1
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/FlinkSampleComponentProvider.scala,1,1
/TouK/nussknacker-sample-components/tree/main/components,1,1
/TouK/nussknacker-sample-components/tree/main/components/src/main,1,1
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,1,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src,1,1
