url_path,views_total,views_unique
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,16,1
/touk/nussknacker-sample-components,13,8
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/FlinkSampleComponentProvider.scala,8,3
/TouK/nussknacker-sample-components,6,3
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main,6,2
/TouK/nussknacker-sample-components/blob/main/components/src/main/resources/META-INF/services/pl.touk.nussknacker.engine.api.component.ComponentProvider,6,1
/TouK/nussknacker-sample-components/tree/main/flink-components,5,2
/TouK/nussknacker-sample-components/tree/main/flink-components/src,5,2
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/scala/pl/touk/nussknacker/sample,5,2
/TouK/nussknacker-sample-components/blob/main/build.gradle.kts,4,1
