url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/components,7,2
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,6,1
/touk/nussknacker-sample-components,5,4
/TouK/nussknacker-sample-components/tree/main/flink-components,5,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src,5,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main,5,1
/TouK/nussknacker-sample-components/tree/main/docker,4,2
/TouK/nussknacker-sample-components/tree/main/components/src/main,3,1
/TouK/nussknacker-sample-components/tree/main/components/src/main/resources/META-INF/services,3,1
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main/resources/META-INF/services,3,1
