url_path,views_total,views_unique
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,20,2
/touk/nussknacker-sample-components,16,8
/TouK/nussknacker-sample-components,14,3
/TouK/nussknacker-sample-components/blob/main/flink-components/src/main/scala/pl/touk/nussknacker/sample/FlinkSampleComponentProvider.scala,8,3
/TouK/nussknacker-sample-components/blob/main/components/build.gradle.kts,6,2
/TouK/nussknacker-sample-components/tree/main/flink-components/src/main,6,2
/TouK/nussknacker-sample-components/blob/main/components/src/main/resources/META-INF/services/pl.touk.nussknacker.engine.api.component.ComponentProvider,6,1
/TouK/nussknacker-sample-components/tree/main/components/src/main,5,2
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,5,2
/TouK/nussknacker-sample-components/tree/main/flink-components,5,2
