referrer,views_total,views_unique
nussknacker.io,277,78
github.com,76,35
Google,53,18
Bing,3,2
jiradc2.ext.net.nokia.com,1,1
m.sogou.com,1,1
cn.bing.com,1,1
cwiki.apache.org,1,1
