referrer,views_total,views_unique
nussknacker.io,144,38
github.com,101,33
Google,38,22
touk.pl,8,2
Bing,3,2
jira.playmobile.pl,2,1
m.sogou.com,1,1
chatgpt.com,1,1
github.imc.re,1,1
